Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt
,MANA-0010,Grassland,2018,14-07-2018,07:52:00,08:02:00,3,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,21.4,91.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0010,Grassland,2018,14-07-2018,07:52:00,08:02:00,3,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Carduelis tristis,21.4,91.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0010,Grassland,2018,14-07-2018,07:52:00,08:02:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,21.4,91.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0004,Grassland,2018,14-07-2018,08:07:00,08:17:00,3,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Goldfinch,Carduelis tristis,21.9,88.6,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0004,Grassland,2018,14-07-2018,08:07:00,08:17:00,3,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Carduelis tristis,21.9,88.6,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
,MANA-0004,Grassland,2018,14-07-2018,08:07:00,08:17:00,3,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,21.9,88.6,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0004,Grassland,2018,14-07-2018,08:07:00,08:17:00,3,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,21.9,88.6,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0004,Grassland,2018,14-07-2018,08:07:00,08:17:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,21.9,88.6,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0004,Grassland,2018,14-07-2018,08:07:00,08:17:00,3,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,21.9,88.6,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0004,Grassland,2018,14-07-2018,08:07:00,08:17:00,3,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Male,Common Yellowthroat,Geothlypis trichas,21.9,88.6,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
,MANA-0004,Grassland,2018,14-07-2018,08:07:00,08:17:00,3,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,21.9,88.6,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
,MANA-0004,Grassland,2018,14-07-2018,08:07:00,08:17:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Red-eyed Vireo,Vireo olivaceus,21.9,88.6,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0009,Grassland,2018,14-07-2018,08:26:00,08:36:00,3,2.5 - 5 min,Visualization,50 - 100 Meters,FALSE,Male,American Goldfinch,Carduelis tristis,22.7,84.3,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0009,Grassland,2018,14-07-2018,08:26:00,08:36:00,3,5 - 7.5 min,Visualization,unknown,TRUE,Undetermined,American Kestrel,Falco sparverius,22.7,84.3,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
,MANA-0009,Grassland,2018,14-07-2018,08:26:00,08:36:00,3,5 - 7.5 min,Visualization,unknown,TRUE,Undetermined,Barn Swallow,Hirundo rustica,22.7,84.3,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
,MANA-0009,Grassland,2018,14-07-2018,08:26:00,08:36:00,3,7.5 - 10 min,Visualization,unknown,TRUE,Male,American Goldfinch,Carduelis tristis,22.7,84.3,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
,MANA-0009,Grassland,2018,14-07-2018,08:26:00,08:36:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Common Yellowthroat,Geothlypis trichas,22.7,84.3,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0009,Grassland,2018,14-07-2018,08:26:00,08:36:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,22.7,84.3,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0009,Grassland,2018,14-07-2018,08:26:00,08:36:00,3,2.5 - 5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,Common Grackle,Quiscalus quiscula,22.7,84.3,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
,MANA-0009,Grassland,2018,14-07-2018,08:26:00,08:36:00,3,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Eastern Meadowlark,Sturnella magna,22.7,84.3,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0009,Grassland,2018,14-07-2018,08:26:00,08:36:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,22.7,84.3,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0009,Grassland,2018,14-07-2018,08:26:00,08:36:00,3,2.5 - 5 min,Visualization,50 - 100 Meters,FALSE,Female,Red-winged Blackbird,Agelaius phoeniceus,22.7,84.3,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
,MANA-0009,Grassland,2018,14-07-2018,08:26:00,08:36:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,22.7,84.3,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0009,Grassland,2018,14-07-2018,08:26:00,08:36:00,3,2.5 - 5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,22.7,84.3,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
,MANA-0009,Grassland,2018,14-07-2018,08:26:00,08:36:00,3,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,22.7,84.3,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0008,Grassland,2018,14-07-2018,08:46:00,08:56:00,3,7.5 - 10 min,Visualization,unknown,TRUE,Undetermined,Barn Swallow,Hirundo rustica,23.6,88.7,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
,MANA-0008,Grassland,2018,14-07-2018,08:46:00,08:56:00,3,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,23.6,88.7,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0008,Grassland,2018,14-07-2018,08:46:00,08:56:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Common Yellowthroat,Geothlypis trichas,23.6,88.7,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0008,Grassland,2018,14-07-2018,08:46:00,08:56:00,3,2.5 - 5 min,Visualization,unknown,TRUE,Undetermined,Purple Martin,Progne subis,23.6,88.7,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
,MANA-0008,Grassland,2018,14-07-2018,08:46:00,08:56:00,3,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,23.6,88.7,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
,MANA-0008,Grassland,2018,14-07-2018,08:46:00,08:56:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,23.6,88.7,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0008,Grassland,2018,14-07-2018,08:46:00,08:56:00,3,7.5 - 10 min,Visualization,unknown,TRUE,Undetermined,Mourning Dove,Zenaida macroura,23.6,88.7,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
,MANA-0008,Grassland,2018,14-07-2018,08:46:00,08:56:00,3,0-2.5 min,Visualization,unknown,TRUE,Female,American Goldfinch,Carduelis tristis,23.6,88.7,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0008,Grassland,2018,14-07-2018,08:46:00,08:56:00,3,0-2.5 min,Visualization,unknown,TRUE,Male,American Goldfinch,Carduelis tristis,23.6,88.7,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0008,Grassland,2018,14-07-2018,08:46:00,08:56:00,3,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,23.6,88.7,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
,MANA-0113,Grassland,2018,14-07-2018,05:54:00,06:04:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Common Yellowthroat,Geothlypis trichas,19.2,77.9,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0113,Grassland,2018,14-07-2018,05:54:00,06:04:00,3,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,19.2,77.9,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0113,Grassland,2018,14-07-2018,05:54:00,06:04:00,3,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,19.2,77.9,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0113,Grassland,2018,14-07-2018,05:54:00,06:04:00,3,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,American Robin,Turdus migratorius,19.2,77.9,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0113,Grassland,2018,14-07-2018,05:54:00,06:04:00,3,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,19.2,77.9,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0113,Grassland,2018,14-07-2018,05:54:00,06:04:00,3,0-2.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,19.2,77.9,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0113,Grassland,2018,14-07-2018,05:54:00,06:04:00,3,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Common Yellowthroat,Geothlypis trichas,19.2,77.9,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0113,Grassland,2018,14-07-2018,05:54:00,06:04:00,3,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Male,Common Yellowthroat,Geothlypis trichas,19.2,77.9,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0113,Grassland,2018,14-07-2018,05:54:00,06:04:00,3,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,19.2,77.9,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0113,Grassland,2018,14-07-2018,05:54:00,06:04:00,3,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,19.2,77.9,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0113,Grassland,2018,14-07-2018,05:54:00,06:04:00,3,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,19.2,77.9,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0093,Grassland,2018,14-07-2018,07:37:00,07:47:00,3,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Common Yellowthroat,Geothlypis trichas,17.8,79.4,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0093,Grassland,2018,14-07-2018,07:37:00,07:47:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,17.8,79.4,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0093,Grassland,2018,14-07-2018,07:37:00,07:47:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,17.8,79.4,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0093,Grassland,2018,14-07-2018,07:37:00,07:47:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,American Robin,Turdus migratorius,17.8,79.4,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0093,Grassland,2018,14-07-2018,07:37:00,07:47:00,3,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,17.8,79.4,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0093,Grassland,2018,14-07-2018,07:37:00,07:47:00,3,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,17.8,79.4,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0093,Grassland,2018,14-07-2018,07:37:00,07:47:00,3,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,17.8,79.4,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0093,Grassland,2018,14-07-2018,07:37:00,07:47:00,3,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,17.8,79.4,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0093,Grassland,2018,14-07-2018,07:37:00,07:47:00,3,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,17.8,79.4,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0093,Grassland,2018,14-07-2018,07:37:00,07:47:00,3,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Male,Northern Cardinal,Cardinalis cardinalis,17.8,79.4,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0093,Grassland,2018,14-07-2018,07:37:00,07:47:00,3,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,17.8,79.4,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0093,Grassland,2018,14-07-2018,07:37:00,07:47:00,3,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,17.8,79.4,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0093,Grassland,2018,14-07-2018,07:37:00,07:47:00,3,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Common Yellowthroat,Geothlypis trichas,17.8,79.4,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0093,Grassland,2018,14-07-2018,07:37:00,07:47:00,3,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Mockingbird,Mimus polyglottos,17.8,79.4,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0134,Grassland,2018,14-07-2018,06:36:00,06:46:00,3,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,22,66,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
,MANA-0134,Grassland,2018,14-07-2018,06:36:00,06:46:00,3,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,22,66,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
,MANA-0134,Grassland,2018,14-07-2018,06:36:00,06:46:00,3,0-2.5 min,Visualization,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,22,66,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
,MANA-0134,Grassland,2018,14-07-2018,06:36:00,06:46:00,3,0-2.5 min,Visualization,<= 50 Meters,FALSE,Male,American Goldfinch,Carduelis tristis,22,66,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
,MANA-0134,Grassland,2018,14-07-2018,06:36:00,06:46:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Common Yellowthroat,Geothlypis trichas,22,66,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
,MANA-0134,Grassland,2018,14-07-2018,06:36:00,06:46:00,3,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,22,66,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
,MANA-0134,Grassland,2018,14-07-2018,06:36:00,06:46:00,3,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Mockingbird,Mimus polyglottos,22,66,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
,MANA-0134,Grassland,2018,14-07-2018,06:36:00,06:46:00,3,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,22,66,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
,MANA-0134,Grassland,2018,14-07-2018,06:36:00,06:46:00,3,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Male,Common Yellowthroat,Geothlypis trichas,22,66,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
,MANA-0134,Grassland,2018,14-07-2018,06:36:00,06:46:00,3,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,22,66,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
,MANA-0134,Grassland,2018,14-07-2018,06:36:00,06:46:00,3,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Male,American Goldfinch,Carduelis tristis,22,66,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
,MANA-0134,Grassland,2018,14-07-2018,06:36:00,06:46:00,3,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,22,66,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
,MANA-0111,Grassland,2018,14-07-2018,06:13:00,06:23:00,3,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,19.2,77.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0111,Grassland,2018,14-07-2018,06:13:00,06:23:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,19.2,77.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0111,Grassland,2018,14-07-2018,06:13:00,06:23:00,3,0-2.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Eastern Kingbird,Tyrannus tyrannus,19.2,77.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0111,Grassland,2018,14-07-2018,06:13:00,06:23:00,3,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,19.2,77.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0111,Grassland,2018,14-07-2018,06:13:00,06:23:00,3,7.5 - 10 min,Visualization,unknown,TRUE,Undetermined,Mourning Dove,Zenaida macroura,19.2,77.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0111,Grassland,2018,14-07-2018,06:13:00,06:23:00,3,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,19.2,77.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0111,Grassland,2018,14-07-2018,06:13:00,06:23:00,3,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-shouldered Hawk,Buteo lineatus,19.2,77.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0111,Grassland,2018,14-07-2018,06:13:00,06:23:00,3,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,19.2,77.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0111,Grassland,2018,14-07-2018,06:13:00,06:23:00,3,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,19.2,77.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0111,Grassland,2018,14-07-2018,06:13:00,06:23:00,3,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Gray Catbird,Dumetella carolinensis,19.2,77.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0111,Grassland,2018,14-07-2018,06:13:00,06:23:00,3,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,19.2,77.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0111,Grassland,2018,14-07-2018,06:13:00,06:23:00,3,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,19.2,77.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0111,Grassland,2018,14-07-2018,06:13:00,06:23:00,3,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,19.2,77.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0154,Grassland,2018,14-07-2018,07:13:00,07:23:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,23.1,69.9,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0154,Grassland,2018,14-07-2018,07:13:00,07:23:00,3,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,23.1,69.9,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
,MANA-0154,Grassland,2018,14-07-2018,07:13:00,07:23:00,3,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,23.1,69.9,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
,MANA-0154,Grassland,2018,14-07-2018,07:13:00,07:23:00,3,0-2.5 min,Visualization,50 - 100 Meters,FALSE,Female,Indigo Bunting,Passerina cyanea,23.1,69.9,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0154,Grassland,2018,14-07-2018,07:13:00,07:23:00,3,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Downy Woodpecker,Picoides pubescens,23.1,69.9,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
,MANA-0154,Grassland,2018,14-07-2018,07:13:00,07:23:00,3,0-2.5 min,Visualization,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,23.1,69.9,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0154,Grassland,2018,14-07-2018,07:13:00,07:23:00,3,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,23.1,69.9,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0154,Grassland,2018,14-07-2018,07:13:00,07:23:00,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Meadowlark,Sturnella magna,23.1,69.9,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0154,Grassland,2018,14-07-2018,07:13:00,07:23:00,3,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,23.1,69.9,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE
,MANA-0154,Grassland,2018,14-07-2018,07:13:00,07:23:00,3,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,23.1,69.9,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE
,MANA-0156,Grassland,2018,14-07-2018,06:56:00,07:06:00,3,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,22.9,69.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0156,Grassland,2018,14-07-2018,06:56:00,07:06:00,3,5 - 7.5 min,Visualization,unknown,TRUE,Undetermined,Brown-headed Cowbird,Molothrus ater,22.9,69.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0156,Grassland,2018,14-07-2018,06:56:00,07:06:00,3,5 - 7.5 min,Visualization,unknown,TRUE,Undetermined,American Robin,Turdus migratorius,22.9,69.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
,MANA-0156,Grassland,2018,14-07-2018,06:56:00,07:06:00,3,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,22.9,69.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0156,Grassland,2018,14-07-2018,06:56:00,07:06:00,3,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Carduelis tristis,22.9,69.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
,MANA-0156,Grassland,2018,14-07-2018,06:56:00,07:06:00,3,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,22.9,69.9,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
